time,value,correction,quality
2011-04-15T11:00:00Z,11.1,0,3
2011-04-16T11:00:00Z,9.422856,0,3
2011-04-17T11:00:00Z,8.03236,0,3
2011-04-18T11:00:00Z,6.857472,0,3
2011-04-19T11:00:00Z,6.008027,0,3
2011-04-20T11:00:00Z,5.313757,0,3
2011-04-21T11:00:00Z,4.656392,0,3
2011-04-22T11:00:00Z,4.148241,0,3
2011-04-23T11:00:00Z,3.688004,0,3
2011-04-24T11:00:00Z,3.287773,0,3
2011-04-25T11:00:00Z,2.921151,0,3
2011-04-26T11:00:00Z,2.6615029999999997,0,3
2011-04-27T11:00:00Z,2.385033,0,3
2011-04-28T11:00:00Z,2.123504,0,3
2011-04-29T11:00:00Z,1.912328,0,3
2011-04-30T11:00:00Z,1.666273,0,3
2011-05-01T11:00:00Z,1.484219,0,3
2011-05-02T11:00:00Z,1.338614,0,3
2011-05-03T11:00:00Z,1.222183,0,3
2011-05-04T11:00:00Z,1.121575,0,3
2011-05-05T11:00:00Z,0.8328447,0,3
2011-05-06T11:00:00Z,0.705004,0,3
2011-05-07T11:00:00Z,0.6487828999999999,0,3
2011-05-08T11:00:00Z,0.5915085999999999,0,3
2011-05-09T11:00:00Z,0.5410585,0,3
2011-05-10T11:00:00Z,0.5028325,0,3
2011-05-11T11:00:00Z,0.4645412,0,3
2011-05-12T11:00:00Z,0.4923436,0,3
2011-05-13T11:00:00Z,0.48113419999999996,0,3
2011-05-14T11:00:00Z,0.4131045,0,3
2011-05-15T11:00:00Z,0.5564224999999999,0,3
2011-05-16T11:00:00Z,0.6416936999999999,0,3
2011-05-17T11:00:00Z,0.5181859,0,3
2011-05-18T11:00:00Z,0.4825739,0,3
2011-05-19T11:00:00Z,0.8583660999999999,0,3
2011-05-20T11:00:00Z,0.6622865,0,3
2011-05-21T11:00:00Z,0.5348686,0,3
2011-05-22T11:00:00Z,0.4946831,0,3
2011-05-23T11:00:00Z,0.5230321,0,3
2011-05-24T11:00:00Z,0.4441286,0,3
2011-05-25T11:00:00Z,0.4184215,0,3
2011-05-26T11:00:00Z,0.37720329999999996,0,3
2011-05-27T11:00:00Z,0.4482372,0,3
2011-05-28T11:00:00Z,0.4783578,0,3
2011-05-29T11:00:00Z,0.4666063,0,3
2011-05-30T11:00:00Z,0.47094379999999997,0,3
2011-05-31T11:00:00Z,1.020577,0,3
2011-06-01T11:00:00Z,1.063513,0,3
2011-06-02T11:00:00Z,0.672384,0,3
2011-06-03T11:00:00Z,0.5464614,0,3
2011-06-04T11:00:00Z,0.46351119999999996,0,3
2011-06-05T11:00:00Z,0.4124116,0,3
2011-06-06T11:00:00Z,1.616601,0,3
2011-06-07T11:00:00Z,6.821503,0,3
2011-06-08T11:00:00Z,4.203472,0,3
2011-06-09T11:00:00Z,6.920436,0,3
2011-06-10T11:00:00Z,14.68484,0,3
2011-06-11T11:00:00Z,15.03343,0,3
2011-06-12T11:00:00Z,7.151342,0,3
2011-06-13T11:00:00Z,4.727926,0,3
2011-06-14T11:00:00Z,3.697105,0,3
2011-06-15T11:00:00Z,3.047805,0,3
2011-06-16T11:00:00Z,2.524334,0,3
2011-06-17T11:00:00Z,2.26009,0,3
2011-06-18T11:00:00Z,2.251651,0,3
2011-06-19T11:00:00Z,1.955231,0,3
2011-06-20T11:00:00Z,1.747766,0,3
2011-06-21T11:00:00Z,1.5173320000000001,0,3
2011-06-22T11:00:00Z,1.4163000000000001,0,3
2011-06-23T11:00:00Z,1.3220049999999999,0,3
2011-06-24T11:00:00Z,1.396561,0,3
2011-06-25T11:00:00Z,1.855389,0,3
2011-06-26T11:00:00Z,1.3915579999999999,0,3
2011-06-27T11:00:00Z,1.157322,0,3
2011-06-28T11:00:00Z,1.037137,0,3
2011-06-29T11:00:00Z,0.9061378999999999,0,3
2011-06-30T11:00:00Z,0.7919083,0,3
2011-07-01T11:00:00Z,0.8646853999999999,0,3
2011-07-02T11:00:00Z,0.9009224,0,3
2011-07-03T11:00:00Z,0.8036578,0,3
2011-07-04T11:00:00Z,0.6909352999999999,0,3
2011-07-05T11:00:00Z,0.5929369,0,3
2011-07-06T11:00:00Z,0.5443795,0,3
2011-07-07T11:00:00Z,0.5436521,0,3
2011-07-08T11:00:00Z,0.9138518999999999,0,3
2011-07-09T11:00:00Z,1.03065,0,3
2011-07-10T11:00:00Z,0.8274994999999999,0,3
2011-07-11T11:00:00Z,0.7168911,0,3
2011-07-12T11:00:00Z,0.6470346,0,3
2011-07-13T11:00:00Z,0.5870181999999999,0,3
2011-07-14T11:00:00Z,0.5300507,0,3
2011-07-15T11:00:00Z,0.5091761,0,3
2011-07-16T11:00:00Z,0.5011573,0,3
2011-07-17T11:00:00Z,0.48778099999999996,0,3
2011-07-18T11:00:00Z,1.029861,0,3
2011-07-19T11:00:00Z,1.983699,0,3
2011-07-20T11:00:00Z,1.415719,0,3
2011-07-21T11:00:00Z,1.075808,0,3
2011-07-22T11:00:00Z,1.015877,0,3
2011-07-23T11:00:00Z,1.366722,0,3
2011-07-24T11:00:00Z,11.84051,0,3
2011-07-25T11:00:00Z,9.1803,0,3
2011-07-26T11:00:00Z,5.098202,0,3
2011-07-27T11:00:00Z,3.9609579999999998,0,3
2011-07-28T11:00:00Z,3.193204,0,3
2011-07-29T11:00:00Z,2.8061949999999998,0,3
2011-07-30T11:00:00Z,2.483962,0,3
2011-07-31T11:00:00Z,2.128069,0,3
2011-08-01T11:00:00Z,1.9561929999999998,0,3
2011-08-02T11:00:00Z,1.706373,0,3
2011-08-03T11:00:00Z,1.491847,0,3
2011-08-04T11:00:00Z,1.3285200000000001,0,3
2011-08-05T11:00:00Z,1.3083,0,3
2011-08-06T11:00:00Z,2.197829,0,3
2011-08-07T11:00:00Z,1.949239,0,3
2011-08-08T11:00:00Z,2.342353,0,3
2011-08-09T11:00:00Z,1.884151,1,3
2011-08-10T11:00:00Z,5.341435,1,3
2011-08-11T11:00:00Z,6.48129,1,3
2011-08-12T11:00:00Z,4.176944,0,3
2011-08-13T11:00:00Z,3.213431,0,3
2011-08-14T11:00:00Z,2.716514,0,3
2011-08-15T11:00:00Z,7.80149,0,3
2011-08-16T11:00:00Z,17.80597,0,3
2011-08-17T11:00:00Z,7.894502,0,3
2011-08-18T11:00:00Z,6.718668,0,3
2011-08-19T11:00:00Z,7.75999,0,3
2011-08-20T11:00:00Z,11.81399,0,3
2011-08-21T11:00:00Z,6.783494,0,3
2011-08-22T11:00:00Z,5.394988,0,3
2011-08-23T11:00:00Z,4.296057,0,3
2011-08-24T11:00:00Z,3.505542,0,3
2011-08-25T11:00:00Z,3.299932,0,3
2011-08-26T11:00:00Z,3.405519,0,3
2011-08-27T11:00:00Z,2.788897,0,3
2011-08-28T11:00:00Z,4.535419,0,3
2011-08-29T11:00:00Z,3.813026,0,3
2011-08-30T11:00:00Z,3.310088,0,3
2011-08-31T11:00:00Z,2.733525,0,3
2011-09-01T11:00:00Z,2.396534,0,3
2011-09-02T11:00:00Z,2.191615,0,3
2011-09-03T11:00:00Z,2.060515,0,3
2011-09-04T11:00:00Z,1.919197,0,3
2011-09-05T11:00:00Z,8.853844,0,3
2011-09-06T11:00:00Z,9.098618,0,3
2011-09-07T11:00:00Z,18.22194,0,3
2011-09-08T11:00:00Z,10.1558,0,3
2011-09-09T11:00:00Z,7.081432,0,3
2011-09-10T11:00:00Z,5.433808,0,3
2011-09-11T11:00:00Z,12.98045,0,3
2011-09-12T11:00:00Z,13.77923,0,3
2011-09-13T11:00:00Z,15.33927,0,3
2011-09-14T11:00:00Z,10.47164,0,3
2011-09-15T11:00:00Z,7.926876,0,3
2011-09-16T11:00:00Z,6.2294,0,3
2011-09-17T11:00:00Z,4.975537,0,3
2011-09-18T11:00:00Z,4.086094,0,3
2011-09-19T11:00:00Z,10.2067,0,3
2011-09-20T11:00:00Z,7.013077,0,3
2011-09-21T11:00:00Z,5.279187,0,3
2011-09-22T11:00:00Z,4.394864,0,3
2011-09-23T11:00:00Z,3.680738,0,3
2011-09-24T11:00:00Z,3.080018,0,3
2011-09-25T11:00:00Z,2.708776,0,3
2011-09-26T11:00:00Z,2.382571,0,3
2011-09-27T11:00:00Z,2.146647,0,3
2011-09-28T11:00:00Z,1.927749,0,3
2011-09-29T11:00:00Z,1.7560319999999998,0,3
2011-09-30T11:00:00Z,1.5948609999999999,0,3
2011-10-01T11:00:00Z,1.459497,0,3
2011-10-02T11:00:00Z,1.457514,0,3
2011-10-03T11:00:00Z,2.879816,0,3
2011-10-04T11:00:00Z,1.9275120000000001,0,3
2011-10-05T11:00:00Z,1.6265830000000001,0,3
2011-10-06T11:00:00Z,1.4700280000000001,0,3
2011-10-07T11:00:00Z,1.324424,0,3
2011-10-08T11:00:00Z,1.204962,0,3
2011-10-09T11:00:00Z,1.642169,0,3
2011-10-10T11:00:00Z,3.053908,0,3
2011-10-11T11:00:00Z,1.8408120000000001,0,3
2011-10-12T11:00:00Z,1.533865,0,3
2011-10-13T11:00:00Z,1.340113,0,3
2011-10-14T11:00:00Z,1.204438,0,3
2011-10-15T11:00:00Z,1.128433,0,3
2011-10-16T11:00:00Z,1.057562,0,3
2011-10-17T11:00:00Z,1.012443,0,3
2011-10-18T11:00:00Z,3.763055,0,3
2011-10-19T11:00:00Z,2.545959,0,3
2011-10-20T11:00:00Z,1.939191,0,3
2011-10-21T11:00:00Z,1.64603,0,3
2011-10-22T11:00:00Z,1.591292,0,3
2011-10-23T11:00:00Z,1.507186,0,3
2011-10-24T11:00:00Z,1.414551,0,3
2011-10-25T11:00:00Z,1.332439,0,3
2011-10-26T11:00:00Z,1.2710029999999999,0,3
2011-10-27T11:00:00Z,1.966778,0,3
2011-10-28T11:00:00Z,2.348035,0,3
2011-10-29T11:00:00Z,2.493242,0,3
2011-10-30T11:00:00Z,2.324294,0,3
2011-10-31T11:00:00Z,2.211338,0,3
2011-11-01T11:00:00Z,1.9442089999999999,0,3
2011-11-02T11:00:00Z,1.845663,0,3
2011-11-03T11:00:00Z,1.758271,0,3
2011-11-04T11:00:00Z,2.729338,0,3
2011-11-05T11:00:00Z,2.700763,0,3
2011-11-06T11:00:00Z,2.261675,0,3
2011-11-07T11:00:00Z,2.030593,0,3
2011-11-08T11:00:00Z,1.8595679999999999,0,3
2011-11-09T11:00:00Z,1.7169349999999999,0,3
2011-11-10T11:00:00Z,1.606444,0,3
2011-11-11T11:00:00Z,1.516925,0,3
2011-11-12T11:00:00Z,1.423897,0,3
2011-11-13T11:00:00Z,1.3361779999999999,0,3
2011-11-14T11:00:00Z,1.258005,0,3
2011-11-15T11:00:00Z,1.1674,0,3
2011-11-16T11:00:00Z,1.093113,0,3
2011-11-17T11:00:00Z,1.036821,0,3
2011-11-18T11:00:00Z,0.9847564,0,3
2011-11-19T11:00:00Z,1.121912,0,3
2011-11-20T11:00:00Z,1.138346,0,3
2011-11-21T11:00:00Z,1.1307800000000001,0,3
2011-11-22T11:00:00Z,1.078897,0,3
2011-11-23T11:00:00Z,1.177536,0,3
2011-11-24T11:00:00Z,1.33599,0,3
2011-11-25T11:00:00Z,1.455137,0,3
2011-11-26T11:00:00Z,1.417078,0,3
2011-11-27T11:00:00Z,1.237962,0,3
2011-11-28T11:00:00Z,1.108609,0,3
2011-11-29T11:00:00Z,1.051309,0,3
2011-11-30T11:00:00Z,3.991912,0,3
2011-12-01T11:00:00Z,2.915537,0,3
2011-12-02T11:00:00Z,2.610702,0,3
2011-12-03T11:00:00Z,4.160426,0,3
2011-12-04T11:00:00Z,4.325865,0,3
2011-12-05T11:00:00Z,2.90121,0,3
2011-12-06T11:00:00Z,2.393245,0,3
2011-12-07T11:00:00Z,2.230388,0,3
2011-12-08T11:00:00Z,2.091477,0,3
2011-12-09T11:00:00Z,2.568282,0,3
2011-12-10T11:00:00Z,2.597093,0,3
2011-12-11T11:00:00Z,1.950915,0,3
2011-12-12T11:00:00Z,4.7313469999999995,0,3
2011-12-13T11:00:00Z,7.236387,0,3
2011-12-14T11:00:00Z,15.30529,1,3
2011-12-15T11:00:00Z,19.36214,1,3
2011-12-16T11:00:00Z,12.10937,0,3
2011-12-17T11:00:00Z,8.514927,0,3
2011-12-18T11:00:00Z,6.6472809999999996,0,3
2011-12-19T11:00:00Z,5.241563,0,3
2011-12-20T11:00:00Z,4.267187,0,3
2011-12-21T11:00:00Z,3.6308309999999997,0,3
2011-12-22T11:00:00Z,5.066791,0,3
2011-12-23T11:00:00Z,2.940554,0,3
2011-12-24T11:00:00Z,2.659153,0,3
2011-12-25T11:00:00Z,2.567421,0,3
2011-12-26T11:00:00Z,3.855562,0,3
2011-12-27T11:00:00Z,5.459157,0,3
2011-12-28T11:00:00Z,4.267983,0,3
2011-12-29T11:00:00Z,7.283414,0,3
2011-12-30T11:00:00Z,4.862678,0,3
2011-12-31T11:00:00Z,5.506302,0,3
2012-01-01T11:00:00Z,6.022053,0,3
2012-01-02T11:00:00Z,3.544741,0,3
2012-01-03T11:00:00Z,3.49465,0,3
2012-01-04T11:00:00Z,5.537568,0,3
2012-01-05T11:00:00Z,4.902883,0,3
2012-01-06T11:00:00Z,6.872221,0,3
2012-01-07T11:00:00Z,7.083107,0,3
2012-01-08T11:00:00Z,5.693701,0,3
2012-01-09T11:00:00Z,4.236447,0,3
2012-01-10T11:00:00Z,3.641998,0,3
2012-01-11T11:00:00Z,3.05327,0,3
2012-01-12T11:00:00Z,2.039961,0,3
2012-01-13T11:00:00Z,1.676134,0,3
2012-01-14T11:00:00Z,1.4694289999999999,0,3
2012-01-15T11:00:00Z,1.372999,0,3
2012-01-16T11:00:00Z,1.240455,0,3
2012-01-17T11:00:00Z,1.070619,0,3
2012-01-18T11:00:00Z,1.079859,0,3
2012-01-19T11:00:00Z,1.011361,0,3
2012-01-20T11:00:00Z,0.8813999,0,3
2012-01-21T11:00:00Z,0.7839605,0,3
2012-01-22T11:00:00Z,0.8206799,0,3
2012-01-23T11:00:00Z,0.7665318999999999,0,3
2012-01-24T11:00:00Z,0.7375007,0,3
2012-01-25T11:00:00Z,0.7185109,0,3
2012-01-26T11:00:00Z,0.7013157999999999,0,3
2012-01-27T11:00:00Z,0.6866892,0,3
2012-01-28T11:00:00Z,0.6667879,0,3
2012-01-29T11:00:00Z,0.6464533,0,3
2012-01-30T11:00:00Z,0.6245916,0,3
2012-01-31T11:00:00Z,0.6011094,0,3
2012-02-01T11:00:00Z,0.5763765,0,3
2012-02-02T11:00:00Z,0.5515850999999999,0,3
2012-02-03T11:00:00Z,0.5384724,0,3
2012-02-04T11:00:00Z,0.5532646,0,3
2012-02-05T11:00:00Z,0.5610763999999999,0,3
2012-02-06T11:00:00Z,0.5400239,0,3
2012-02-07T11:00:00Z,0.49820689999999995,0,3
2012-02-08T11:00:00Z,0.47530599999999995,0,3
2012-02-09T11:00:00Z,0.4536611,0,3
2012-02-10T11:00:00Z,0.44942859999999996,0,3
2012-02-11T11:00:00Z,0.4204385,0,3
2012-02-12T11:00:00Z,0.4003043,0,3
2012-02-13T11:00:00Z,0.38411399999999996,0,3
2012-02-14T11:00:00Z,0.3827083,0,3
2012-02-15T11:00:00Z,0.38485939999999996,0,3
2012-02-16T11:00:00Z,0.3719925,0,3
2012-02-17T11:00:00Z,0.36458609999999997,0,3
2012-02-18T11:00:00Z,0.3977592,0,3
2012-02-19T11:00:00Z,0.6103647,0,3
2012-02-20T11:00:00Z,0.4717955,0,3
2012-02-21T11:00:00Z,0.4325795,0,3
2012-02-22T11:00:00Z,0.458568,0,3
2012-02-23T11:00:00Z,1.073861,0,3
2012-02-24T11:00:00Z,0.8175557,0,3
2012-02-25T11:00:00Z,0.8818282,0,3
2012-02-26T11:00:00Z,0.6938552,0,3
2012-02-27T11:00:00Z,0.5976769,0,3
2012-02-28T11:00:00Z,0.6628771,0,3
2012-02-29T11:00:00Z,0.9002003,0,3
2012-03-01T11:00:00Z,0.9115182,0,3
2012-03-02T11:00:00Z,1.420971,0,3
2012-03-03T11:00:00Z,1.203216,0,3
2012-03-04T11:00:00Z,1.083295,0,3
2012-03-05T11:00:00Z,0.9730015,0,3
2012-03-06T11:00:00Z,0.8875419999999999,0,3
2012-03-07T11:00:00Z,0.8349069,0,3
2012-03-08T11:00:00Z,0.8371097,0,3
2012-03-09T11:00:00Z,1.117574,0,3
2012-03-10T11:00:00Z,2.647426,0,3
2012-03-11T11:00:00Z,3.125493,0,3
2012-03-12T11:00:00Z,4.302893,0,3
2012-03-13T11:00:00Z,6.211985,0,3
2012-03-14T11:00:00Z,5.186353,0,3
2012-03-15T11:00:00Z,4.113372,0,3
2012-03-16T11:00:00Z,3.986163,0,3
2012-03-17T11:00:00Z,4.545833,0,3
2012-03-18T11:00:00Z,4.434549,0,3
2012-03-19T11:00:00Z,3.592437,0,3
2012-03-20T11:00:00Z,3.4555059999999997,0,3
2012-03-21T11:00:00Z,4.086425,0,3
2012-03-22T11:00:00Z,4.011493,0,3
2012-03-23T11:00:00Z,3.750906,0,3
2012-03-24T11:00:00Z,3.388631,0,3
2012-03-25T11:00:00Z,3.111806,0,3
2012-03-26T11:00:00Z,2.902455,0,3
2012-03-27T11:00:00Z,2.9299020000000002,0,3
2012-03-28T11:00:00Z,2.736811,0,3
