time,daily_mean_snow_water_equivalent,time_mean_snow_water_equivalent,daily_mean_sp,time_mean_sp,daily_mean_huss,time_mean_huss,daily_mean_rsds,time_mean_rsds,daily_mean_rr,time_mean_rr,daily_mean_tx,time_mean_tx,daily_mean_tn,time_mean_tn,hydrological Discharge
26/08/1988,0.17493306,135.4415283,91821.23256,92293.45426,0.007202184,0.004134549,60.59602772,103.284452,5.2142797,2.970910549,10.56149,5.697745323,8.032112,-2.021562815,4.967104
27/08/1988,0.16630574,135.4415283,92211.81723,92293.45426,0.007634368,0.004134549,68.75077439,103.284452,2.994242,2.970910549,12.397367,5.697745323,7.6830053,-2.021562815,4.58694
28/08/1988,0.15940739,135.4415283,92412.91513,92293.45426,0.006978713,0.004134549,119.129261,103.284452,2.935638,2.970910549,14.723713,5.697745323,7.1063275,-2.021562815,3.232732
29/08/1988,0.15047155,135.4415283,92016.15816,92293.45426,0.006872676,0.004134549,129.9212051,103.284452,21.253603,2.970910549,14.869376,5.697745323,8.582839,-2.021562815,8.535188
30/08/1988,0.14388171,135.4415283,91353.66465,92293.45426,0.006173134,0.004134549,92.7078195,103.284452,2.0544627,2.970910549,13.611704,5.697745323,3.9528322,-2.021562815,4.58694
31/08/1988,0.14051694,135.4415283,92173.37863,92293.45426,0.005628307,0.004134549,127.3255955,103.284452,0.63388807,2.970910549,11.181302,5.697745323,4.286192,-2.021562815,3.232732
01/09/1988,0,135.4415283,92592.02751,92293.45426,0.006664293,0.004134549,75.94454584,103.284452,3.2274377,2.970910549,10.6048155,5.697745323,8.204471,-2.021562815,4.77442
02/09/1988,0,135.4415283,92332.43092,92293.45426,0.00726683,0.004134549,45.69474216,103.284452,4.3108335,2.970910549,10.889607,5.697745323,7.9577384,-2.021562815,9.115055
03/09/1988,0,135.4415283,91323.32261,92293.45426,0.007689543,0.004134549,14.79179876,103.284452,29.34272,2.970910549,10.819724,5.697745323,8.691816,-2.021562815,13.17428
04/09/1988,0,135.4415283,91125.25321,92293.45426,0.007052056,0.004134549,30.17016535,103.284452,17.673216,2.970910549,12.067761,5.697745323,5.222016,-2.021562815,8.535188
05/09/1988,0.000896496,135.4415283,92178.49125,92293.45426,0.005344104,0.004134549,126.6498059,103.284452,0.23749173,2.970910549,12.547885,5.697745323,2.5769682,-2.021562815,5.577159
06/09/1988,0,135.4415283,93038.20854,92293.45426,0.005243366,0.004134549,133.8433483,103.284452,0.026394624,2.970910549,14.698217,5.697745323,3.4026365,-2.021562815,3.724881
07/09/1988,0,135.4415283,93883.10203,92293.45426,0.005424532,0.004134549,142.7048892,103.284452,0.016224189,2.970910549,15.2733755,5.697745323,2.6825821,-2.021562815,2.665605
08/09/1988,0,135.4415283,94288.29742,92293.45426,0.005669287,0.004134549,154.45983,103.284452,0.000226863,2.970910549,16.519304,5.697745323,7.962222,-2.021562815,2.089014
09/09/1988,0,135.4415283,93628.8615,92293.45426,0.006792745,0.004134549,177.9523842,103.284452,0.39583328,2.970910549,15.033174,5.697745323,7.25863,-2.021562815,1.663516
10/09/1988,0,135.4415283,93194.04328,92293.45426,0.006534879,0.004134549,121.6011467,103.284452,0.004540166,2.970910549,14.146563,5.697745323,7.6398506,-2.021562815,1.354539
11/09/1988,0,135.4415283,92815.80699,92293.45426,0.006692424,0.004134549,124.9030416,103.284452,0.053263336,2.970910549,11.616104,5.697745323,5.0248685,-2.021562815,1.135616
12/09/1988,0.025410408,135.4415283,91936.02437,92293.45426,0.005496947,0.004134549,90.76159037,103.284452,4.28329,2.970910549,9.690153,5.697745323,2.5961826,-2.021562815,1.035179
13/09/1988,0.049289793,135.4415283,91424.69792,92293.45426,0.004605632,0.004134549,118.9684864,103.284452,4.3585563,2.970910549,10.136499,5.697745323,5.1317325,-2.021562815,0.8953938
14/09/1988,0.04271161,135.4415283,92319.0858,92293.45426,0.005037547,0.004134549,66.70037374,103.284452,0.9448281,2.970910549,11.259965,5.697745323,2.171624,-2.021562815,0.8516234
15/09/1988,0.027936896,135.4415283,93389.32546,92293.45426,0.004746182,0.004134549,129.7646188,103.284452,0.019228082,2.970910549,14.997138,5.697745323,5.2138877,-2.021562815,0.7682075
16/09/1988,0.004185586,135.4415283,93125.55663,92293.45426,0.00563305,0.004134549,131.5146843,103.284452,0.013935198,2.970910549,12.910497,5.697745323,5.0257325,-2.021562815,0.6901662
17/09/1988,0.001635813,135.4415283,93047.54534,92293.45426,0.004999422,0.004134549,140.8323723,103.284452,0.023728112,2.970910549,14.118311,5.697745323,3.1840317,-2.021562815,0.6173469
18/09/1988,0.002322739,135.4415283,92429.13164,92293.45426,0.005704768,0.004134549,103.5230935,103.284452,0.05347856,2.970910549,10.511089,5.697745323,3.6114168,-2.021562815,0.549597
19/09/1988,0.007899639,135.4415283,92661.7928,92293.45426,0.005403229,0.004134549,98.73552658,103.284452,0.3436519,2.970910549,12.64581,5.697745323,7.0878606,-2.021562815,0.5175744
20/09/1988,0.003347305,135.4415283,92565.66413,92293.45426,0.00556904,0.004134549,122.7375153,103.284452,0.18987028,2.970910549,13.407835,5.697745323,7.4044776,-2.021562815,0.4867605
21/09/1988,0.001251601,135.4415283,92347.06893,92293.45426,0.005909889,0.004134549,82.75625691,103.284452,0.4125653,2.970910549,11.158351,5.697745323,5.5333214,-2.021562815,0.4571357
22/09/1988,0.000227035,135.4415283,92569.99058,92293.45426,0.006408812,0.004134549,25.51566954,103.284452,0.8478007,2.970910549,10.230646,5.697745323,7.039047,-2.021562815,0.4286801
23/09/1988,5.82E-06,135.4415283,92104.92502,92293.45426,0.006883811,0.004134549,36.15336513,103.284452,4.494205,2.970910549,9.252803,5.697745323,6.833826,-2.021562815,2.40758
24/09/1988,0,135.4415283,90945.60287,92293.45426,0.006596725,0.004134549,7.176607673,103.284452,17.825493,2.970910549,8.105377,5.697745323,4.964865,-2.021562815,6.705289
25/09/1988,0.1755443,135.4415283,90119.86045,92293.45426,0.005960805,0.004134549,20.6183359,103.284452,3.9390187,2.970910549,9.388553,5.697745323,3.483877,-2.021562815,2.940505
26/09/1988,0.9838863,135.4415283,91445.28218,92293.45426,0.003891637,0.004134549,114.8794827,103.284452,6.1185184,2.970910549,9.454066,5.697745323,0.9853933,-2.021562815,2.244716
27/09/1988,2.0042088,135.4415283,90845.89535,92293.45426,0.004754137,0.004134549,40.34477706,103.284452,1.7703582,2.970910549,8.623161,5.697745323,1.1956253,-2.021562815,1.940338
28/09/1988,2.0428631,135.4415283,91604.01227,92293.45426,0.004747728,0.004134549,86.43624571,103.284452,5.8216796,2.970910549,10.835328,5.697745323,5.151931,-2.021562815,2.013806
29/09/1988,1.8013448,135.4415283,90452.33302,92293.45426,0.005275171,0.004134549,56.37708685,103.284452,0.7523344,2.970910549,8.781105,5.697745323,-0.104063556,-2.021562815,2.165978
30/09/1988,1.952969,135.4415283,90883.66448,92293.45426,0.00410918,0.004134549,75.98935126,103.284452,0.15287477,2.970910549,8.402357,5.697745323,0.06315559,-2.021562815,1.663516
01/10/1988,1.9917861,135.4415283,92840.39212,92293.45426,0.003807804,0.004134549,82.51352088,103.284452,0.066324234,2.970910549,6.083651,5.697745323,-1.5678537,-2.021562815,1.354539
02/10/1988,1.9885378,135.4415283,93790.24018,92293.45426,0.003764984,0.004134549,65.88913894,103.284452,0.00107789,2.970910549,8.427473,5.697745323,2.9950612,-2.021562815,1.188063
03/10/1988,1.6613808,135.4415283,93730.27113,92293.45426,0.004765419,0.004134549,63.717872,103.284452,0.05666977,2.970910549,9.561308,5.697745323,4.723317,-2.021562815,1.035179
04/10/1988,1.281581,135.4415283,93486.17439,92293.45426,0.005139232,0.004134549,60.6182741,103.284452,0.042051066,2.970910549,9.311441,5.697745323,4.443971,-2.021562815,0.9405643
05/10/1988,0.97482246,135.4415283,93050.70019,92293.45426,0.005589916,0.004134549,53.25591516,103.284452,0.2436304,2.970910549,7.2368417,5.697745323,4.694104,-2.021562815,0.8516234
06/10/1988,0.98478866,135.4415283,92134.71357,92293.45426,0.005777426,0.004134549,32.94042304,103.284452,5.224907,2.970910549,7.086039,5.697745323,4.1544623,-2.021562815,1.473313
07/10/1988,3.313995,135.4415283,89822.07079,92293.45426,0.005304351,0.004134549,14.11435126,103.284452,19.925192,2.970910549,5.5005007,5.697745323,0.42203185,-2.021562815,9.721456
08/10/1988,5.121225,135.4415283,88629.32476,92293.45426,0.004452866,0.004134549,25.38271116,103.284452,7.2381644,2.970910549,6.2990885,5.697745323,-0.8630772,-2.021562815,5.577159
09/10/1988,5.8892593,135.4415283,89655.34093,92293.45426,0.004100139,0.004134549,58.92257577,103.284452,2.8903606,2.970910549,3.3268726,5.697745323,-1.0678743,-2.021562815,6.236858
10/10/1988,10.502031,135.4415283,89276.17829,92293.45426,0.00416062,0.004134549,9.276500058,103.284452,9.70078,2.970910549,3.2932487,5.697745323,-1.8491194,-2.021562815,5.368397
11/10/1988,10.563221,135.4415283,91492.40987,92293.45426,0.002845952,0.004134549,78.17813827,103.284452,0.09070328,2.970910549,2.4817448,5.697745323,-6.663398,-2.021562815,3.437395
12/10/1988,10.563023,135.4415283,93282.21965,92293.45426,0.002509507,0.004134549,87.82551917,103.284452,0.000162876,2.970910549,2.4673147,5.697745323,-6.825418,-2.021562815,2.665605
13/10/1988,13.465903,135.4415283,93774.49479,92293.45426,0.002941201,0.004134549,75.47218385,103.284452,4.3386154,2.970910549,1.6848905,5.697745323,-2.7690206,-2.021562815,6.236858
14/10/1988,16.0686,135.4415283,93350.42999,92293.45426,0.004151932,0.004134549,3.986849951,103.284452,8.4275,2.970910549,4.40913,5.697745323,0.71909624,-2.021562815,6.236858
15/10/1988,15.116405,135.4415283,93573.54784,92293.45426,0.004551197,0.004134549,24.68891062,103.284452,0.30762374,2.970910549,7.6100087,5.697745323,0.49314037,-2.021562815,3.724881
16/10/1988,13.807236,135.4415283,94333.8042,92293.45426,0.004040176,0.004134549,59.57271974,103.284452,0.0187476,2.970910549,5.3341565,5.697745323,-2.181346,-2.021562815,2.846968
17/10/1988,13.789027,135.4415283,94395.25409,92293.45426,0.003332391,0.004134549,69.48823876,103.284452,0.06239951,2.970910549,4.9895577,5.697745323,-2.7873418,-2.021562815,2.325244
18/10/1988,13.761456,135.4415283,94173.4749,92293.45426,0.003342572,0.004134549,61.5130119,103.284452,0.012064452,2.970910549,6.8318934,5.697745323,-2.4154284,-2.021562815,1.868593
19/10/1988,13.659784,135.4415283,94273.30888,92293.45426,0.003436704,0.004134549,69.12286225,103.284452,0.014697807,2.970910549,2.3016338,5.697745323,-2.0336068,-2.021562815,1.598486
20/10/1988,13.62562,135.4415283,94428.28637,92293.45426,0.003767645,0.004134549,52.09268294,103.284452,0.054637313,2.970910549,3.2691207,5.697745323,-0.8464404,-2.021562815,1.413135
21/10/1988,13.627592,135.4415283,94554.8932,92293.45426,0.003114278,0.004134549,42.31279449,103.284452,0.006158455,2.970910549,4.436231,5.697745323,-4.908913,-2.021562815,1.242021
22/10/1988,13.580085,135.4415283,94078.6223,92293.45426,0.003180189,0.004134549,56.44557472,103.284452,0.0257152,2.970910549,4.994175,5.697745323,-1.4598104,-2.021562815,1.084661
23/10/1988,12.833753,135.4415283,93454.09045,92293.45426,0.003624192,0.004134549,53.91540268,103.284452,1.0574754,2.970910549,5.4041963,5.697745323,-1.476721,-2.021562815,0.9871533
24/10/1988,12.810007,135.4415283,92686.26427,92293.45426,0.002802345,0.004134549,55.74644436,103.284452,0.002812518,2.970910549,0.3566062,5.697745323,-6.5979543,-2.021562815,0.8953938
25/10/1988,12.856602,135.4415283,93540.0954,92293.45426,0.0017186,0.004134549,62.41250509,103.284452,0.054223724,2.970910549,-2.294511,5.697745323,-9.293587,-2.021562815,0.8092341
26/10/1988,13.022587,135.4415283,93930.30307,92293.45426,0.002146438,0.004134549,49.9953973,103.284452,0.17729917,2.970910549,-1.3886857,5.697745323,-5.719687,-2.021562815,0.7682075
27/10/1988,21.291006,135.4415283,92300.59828,92293.45426,0.002928924,0.004134549,19.38667762,103.284452,9.522173,2.970910549,1.3835413,5.697745323,-3.383062,-2.021562815,0.9871533
28/10/1988,22.461735,135.4415283,90726.28172,92293.45426,0.003682632,0.004134549,16.44264804,103.284452,2.5358846,2.970910549,0.88160414,5.697745323,-4.251866,-2.021562815,1.663516
29/10/1988,30.998829,135.4415283,91256.89989,92293.45426,0.002478452,0.004134549,6.681293991,103.284452,9.721135,2.970910549,-2.7762632,5.697745323,-10.160109,-2.021562815,1.868593
30/10/1988,31.005413,135.4415283,93197.4172,92293.45426,0.001792978,0.004134549,49.93633296,103.284452,0.005876912,2.970910549,-3.8428202,5.697745323,-12.3925085,-2.021562815,1.473313
31/10/1988,31.06432,135.4415283,93014.5867,92293.45426,0.002160167,0.004134549,35.78959194,103.284452,0.07838637,2.970910549,0.87364,5.697745323,-8.481886,-2.021562815,1.354539
01/11/1988,31.734537,135.4415283,92511.69019,92293.45426,0.002776531,0.004134549,31.34355186,103.284452,0.5761986,2.970910549,1.9638329,5.697745323,-4.153378,-2.021562815,1.242021
02/11/1988,31.627867,135.4415283,91595.87057,92293.45426,0.002297906,0.004134549,37.71958438,103.284452,0.12977663,2.970910549,-1.5086906,5.697745323,-10.264475,-2.021562815,1.084661
03/11/1988,31.62751,135.4415283,93507.23419,92293.45426,0.001840048,0.004134549,46.11821229,103.284452,5.93E-05,2.970910549,0.34521568,5.697745323,-7.6264515,-2.021562815,0.9871533
04/11/1988,31.627417,135.4415283,94090.03601,92293.45426,0.002178931,0.004134549,40.2409473,103.284452,0.000262347,2.970910549,-1.5228473,5.697745323,-11.332463,-2.021562815,0.8953938
05/11/1988,31.777597,135.4415283,93538.93305,92293.45426,0.002519121,0.004134549,35.25766753,103.284452,0.12493223,2.970910549,1.6027402,5.697745323,-6.272197,-2.021562815,0.8516234
06/11/1988,32.273647,135.4415283,92180.25548,92293.45426,0.002956687,0.004134549,23.88664127,103.284452,0.4012786,2.970910549,0.28472453,5.697745323,-5.166926,-2.021562815,0.7682075
07/11/1988,32.28616,135.4415283,92154.79641,92293.45426,0.002298479,0.004134549,34.23732622,103.284452,0.0157629,2.970910549,-0.59869987,5.697745323,-9.469885,-2.021562815,0.6901662
08/11/1988,32.28591,135.4415283,93391.82857,92293.45426,0.001859074,0.004134549,35.76494241,103.284452,0,2.970910549,-2.84922,5.697745323,-11.939531,-2.021562815,0.6531131
09/11/1988,32.285797,135.4415283,93779.30243,92293.45426,0.002251629,0.004134549,22.43396617,103.284452,0.067304395,2.970910549,-2.0841348,5.697745323,-6.285218,-2.021562815,0.6531131
10/11/1988,35.169476,135.4415283,93106.50747,92293.45426,0.002801409,0.004134549,7.267032895,103.284452,3.5504901,2.970910549,0.07638125,5.697745323,-3.3778267,-2.021562815,0.6531131
11/11/1988,34.40147,135.4415283,92462.49904,92293.45426,0.004030032,0.004134549,3.130406172,103.284452,1.2943121,2.970910549,5.5038443,5.697745323,-0.71599436,-2.021562815,0.6173469
12/11/1988,31.795698,135.4415283,92298.23053,92293.45426,0.003842672,0.004134549,24.4025144,103.284452,0.0714461,2.970910549,2.4258492,5.697745323,-1.4927647,-2.021562815,0.6173469
13/11/1988,31.815193,135.4415283,92407.60095,92293.45426,0.003351461,0.004134549,15.95075912,103.284452,0.15060088,2.970910549,1.8670039,5.697745323,-4.4856877,-2.021562815,0.5828481
14/11/1988,31.879045,135.4415283,92422.54616,92293.45426,0.002993024,0.004134549,23.08436827,103.284452,0.06889011,2.970910549,-0.8598733,5.697745323,-6.0496716,-2.021562815,0.5828481
15/11/1988,32.005257,135.4415283,93094.68233,92293.45426,0.003166327,0.004134549,18.63258027,103.284452,0.1294596,2.970910549,2.8286939,5.697745323,-3.8394141,-2.021562815,0.549597
16/11/1988,31.609518,135.4415283,93350.4585,92293.45426,0.003794428,0.004134549,15.9899984,103.284452,0.027121168,2.970910549,2.665777,5.697745323,-3.0554836,-2.021562815,0.549597
17/11/1988,30.448189,135.4415283,92829.1335,92293.45426,0.00391149,0.004134549,14.48006951,103.284452,0.1481246,2.970910549,2.8694103,5.697745323,-2.1576648,-2.021562815,0.5175744
18/11/1988,39.567375,135.4415283,92460.05084,92293.45426,0.003681741,0.004134549,2.553905387,103.284452,11.861532,2.970910549,-0.9757845,5.697745323,-9.212378,-2.021562815,0.5175744
19/11/1988,39.580673,135.4415283,92334.30371,92293.45426,0.001773183,0.004134549,16.38199494,103.284452,0.022572856,2.970910549,-6.4244637,5.697745323,-12.589576,-2.021562815,0.4867605
20/11/1988,39.583385,135.4415283,92446.82473,92293.45426,0.001462289,0.004134549,21.72881522,103.284452,0.003992206,2.970910549,-7.3302064,5.697745323,-14.317646,-2.021562815,0.4867605
21/11/1988,39.584946,135.4415283,92435.27509,92293.45426,0.001422096,0.004134549,21.15999651,103.284452,0.004845559,2.970910549,-7.028756,5.697745323,-15.4605665,-2.021562815,0.4571357
22/11/1988,39.596565,135.4415283,92575.48927,92293.45426,0.001902368,0.004134549,13.8561093,103.284452,0.012764819,2.970910549,-1.1391906,5.697745323,-8.830276,-2.021562815,0.4571357
23/11/1988,39.60024,135.4415283,92494.64371,92293.45426,0.00268871,0.004134549,16.91557356,103.284452,0.000522948,2.970910549,1.8185282,5.697745323,-5.9493794,-2.021562815,0.4286801
24/11/1988,38.889282,135.4415283,92590.51411,92293.45426,0.003657157,0.004134549,13.94583648,103.284452,0.042416375,2.970910549,4.628392,5.697745323,-1.1848863,-2.021562815,0.4286801
25/11/1988,35.994118,135.4415283,91973.57693,92293.45426,0.003992164,0.004134549,10.07417399,103.284452,0.06459484,2.970910549,4.366745,5.697745323,-1.0212038,-2.021562815,0.4013738
26/11/1988,35.50115,135.4415283,91951.32139,92293.45426,0.003122378,0.004134549,16.40090745,103.284452,0.06688151,2.970910549,0.28607583,5.697745323,-6.8903074,-2.021562815,0.4013738
27/11/1988,35.5245,135.4415283,92206.74522,92293.45426,0.002166535,0.004134549,16.14828253,103.284452,0.033601303,2.970910549,-5.437961,5.697745323,-11.074498,-2.021562815,0.4013738
28/11/1988,36.274796,135.4415283,92667.8106,92293.45426,0.001808034,0.004134549,15.91635885,103.284452,0.81938,2.970910549,-5.82035,5.697745323,-11.4792,-2.021562815,0.3751967
29/11/1988,41.45798,135.4415283,90624.80001,92293.45426,0.002040971,0.004134549,1.300855099,103.284452,6.210982,2.970910549,-5.8067017,5.697745323,-13.120221,-2.021562815,0.3751967
30/11/1988,41.458096,135.4415283,91431.16753,92293.45426,0.0012628,0.004134549,15.20115177,103.284452,0.002661858,2.970910549,-10.113196,5.697745323,-18.42303,-2.021562815,0.326149
01/12/1988,41.45824,135.4415283,92382.7426,92293.45426,0.000993131,0.004134549,14.56992031,103.284452,5.06E-05,2.970910549,-13.501819,5.697745323,-20.476622,-2.021562815,0.3501285
02/12/1988,41.458244,135.4415283,92921.04846,92293.45426,0.000921586,0.004134549,14.37554898,103.284452,0.00276191,2.970910549,-11.254592,5.697745323,-18.309496,-2.021562815,0.326149
03/12/1988,41.458298,135.4415283,92939.9035,92293.45426,0.000832125,0.004134549,13.54522352,103.284452,0.012102263,2.970910549,-10.78329,5.697745323,-19.357084,-2.021562815,0.326149
04/12/1988,47.541367,135.4415283,92451.67774,92293.45426,0.001238785,0.004134549,6.342119423,103.284452,7.112869,2.970910549,-7.7817073,5.697745323,-13.147966,-2.021562815,0.3501285
05/12/1988,53.52392,135.4415283,90433.62306,92293.45426,0.001936532,0.004134549,1.631100576,103.284452,6.8220596,2.970910549,-6.37806,5.697745323,-9.411269,-2.021562815,0.3751967
06/12/1988,54.983364,135.4415283,89994.17521,92293.45426,0.002254595,0.004134549,2.861780874,103.284452,1.7481322,2.970910549,-1.9769974,5.697745323,-9.229614,-2.021562815,0.3751967
07/12/1988,54.983364,135.4415283,91576.10802,92293.45426,0.002267134,0.004134549,6.473721715,103.284452,0.000246059,2.970910549,-1.714865,5.697745323,-9.375152,-2.021562815,0.3501285
08/12/1988,55.56805,135.4415283,92937.99924,92293.45426,0.002501895,0.004134549,8.687478186,103.284452,0.5696818,2.970910549,2.6112661,5.697745323,-7.090499,-2.021562815,0.326149
09/12/1988,58.04368,135.4415283,91703.0281,92293.45426,0.002800534,0.004134549,2.227833605,103.284452,2.3479285,2.970910549,-0.6486639,5.697745323,-7.6340857,-2.021562815,0.326149
10/12/1988,58.735542,135.4415283,92295.84312,92293.45426,0.001888251,0.004134549,10.64523224,103.284452,0.7359287,2.970910549,-0.79985315,5.697745323,-12.252526,-2.021562815,0.326149
11/12/1988,59.381218,135.4415283,91705.55058,92293.45426,0.002613972,0.004134549,6.014393433,103.284452,0.52812284,2.970910549,1.1909167,5.697745323,-5.239762,-2.021562815,0.326149
12/12/1988,60.00336,135.4415283,91497.16456,92293.45426,0.003115179,0.004134549,1.555850445,103.284452,0.73991746,2.970910549,-1.4204245,5.697745323,-7.2418776,-2.021562815,0.326149
13/12/1988,60.313152,135.4415283,92765.60782,92293.45426,0.002744228,0.004134549,8.083339393,103.284452,0.3226997,2.970910549,2.3783135,5.697745323,-7.2132187,-2.021562815,0.3032373
14/12/1988,60.623234,135.4415283,92281.32971,92293.45426,0.002275766,0.004134549,6.744437496,103.284452,0.38101214,2.970910549,-1.3155985,5.697745323,-8.452248,-2.021562815,0.3032373
15/12/1988,60.627174,135.4415283,93621.49125,92293.45426,0.002214167,0.004134549,7.719137194,103.284452,0.004320866,2.970910549,-1.7225665,5.697745323,-8.071568,-2.021562815,0.3032373
16/12/1988,60.628487,135.4415283,93567.76139,92293.45426,0.002573495,0.004134549,7.704649235,103.284452,0.002088884,2.970910549,-2.6435912,5.697745323,-8.938226,-2.021562815,0.2813734
17/12/1988,60.849255,135.4415283,92305.50195,92293.45426,0.002470463,0.004134549,1.758943633,103.284452,0.21424583,2.970910549,-2.475777,5.697745323,-9.643051,-2.021562815,0.2813734
18/12/1988,61.113213,135.4415283,92115.45629,92293.45426,0.001999212,0.004134549,9.209499157,103.284452,0.26758364,2.970910549,-4.798664,5.697745323,-12.029882,-2.021562815,0.2813734
19/12/1988,65.477264,135.4415283,91035.66785,92293.45426,0.001899971,0.004134549,1.931297627,103.284452,4.817342,2.970910549,-6.370182,5.697745323,-14.159347,-2.021562815,0.2813734
20/12/1988,65.5467,135.4415283,91140.59671,92293.45426,0.001406378,0.004134549,2.777198098,103.284452,0.096317835,2.970910549,-6.652558,5.697745323,-18.594934,-2.021562815,0.2813734
21/12/1988,66.18541,135.4415283,91980.40347,92293.45426,0.001787562,0.004134549,7.731960037,103.284452,0.5966518,2.970910549,-0.16481452,5.697745323,-9.976043,-2.021562815,0.2605361
22/12/1988,68.13504,135.4415283,91334.90233,92293.45426,0.002951311,0.004134549,7.985224827,103.284452,1.6825491,2.970910549,1.9172325,5.697745323,-5.065564,-2.021562815,0.2813734
23/12/1988,73.75938,135.4415283,89870.6426,92293.45426,0.002909035,0.004134549,5.974394305,103.284452,5.756215,2.970910549,-0.5389354,5.697745323,-9.072685,-2.021562815,0.3032373
24/12/1988,78.719696,135.4415283,90277.18562,92293.45426,0.002185705,0.004134549,8.375272672,103.284452,5.760547,2.970910549,-4.7506485,5.697745323,-9.839657,-2.021562815,0.2813734
25/12/1988,79.758446,135.4415283,90694.02234,92293.45426,0.00218531,0.004134549,1.387412018,103.284452,1.3486801,2.970910549,-4.087938,5.697745323,-10.209405,-2.021562815,0.2813734
26/12/1988,83.60459,135.4415283,92236.24385,92293.45426,0.002559456,0.004134549,3.112824298,103.284452,4.005576,2.970910549,-1.9549637,5.697745323,-7.217735,-2.021562815,0.2813734
27/12/1988,85.89076,135.4415283,91751.68286,92293.45426,0.003058434,0.004134549,0.638506341,103.284452,2.4340527,2.970910549,-0.44316304,5.697745323,-6.512274,-2.021562815,0.2813734
28/12/1988,86.43298,135.4415283,91705.54238,92293.45426,0.00319856,0.004134549,6.812194608,103.284452,0.49063578,2.970910549,2.482744,5.697745323,-4.3410177,-2.021562815,0.2813734
29/12/1988,88.6703,135.4415283,92496.23029,92293.45426,0.004056468,0.004134549,5.302629283,103.284452,2.9566746,2.970910549,5.627399,5.697745323,-1.8873115,-2.021562815,0.326149
30/12/1988,87.9077,135.4415283,92912.40568,92293.45426,0.003763374,0.004134549,7.439983131,103.284452,1.475799,2.970910549,5.5937824,5.697745323,-3.6980772,-2.021562815,0.4286801
31/12/1988,87.399155,135.4415283,92587.66203,92293.45426,0.003019846,0.004134549,1.84927433,103.284452,1.7141265,2.970910549,1.8322035,5.697745323,-4.470071,-2.021562815,0.4867605
01/01/1989,86.72198,93.16693115,93801.22064,92366.25934,0.003172145,0.004045044,7.039261096,106.6428772,0.03830958,2.050515652,2.8044643,6.685930729,-3.5802372,-1.33127892,0.4867605
02/01/1989,86.290016,93.16693115,94202.21837,92366.25934,0.003582241,0.004045044,2.655346548,106.6428772,0.023957305,2.050515652,3.1207528,6.685930729,-3.5097995,-1.33127892,0.4571357
03/01/1989,85.27998,93.16693115,93925.24228,92366.25934,0.003687504,0.004045044,3.772653569,106.6428772,0.033194695,2.050515652,1.5807658,6.685930729,-5.3468976,-1.33127892,0.4867605
04/01/1989,85.31318,93.16693115,93398.56151,92366.25934,0.002571776,0.004045044,8.050458816,106.6428772,0.039729506,2.050515652,-2.3299248,6.685930729,-8.764767,-1.33127892,0.4867605
05/01/1989,85.964966,93.16693115,92375.99203,92366.25934,0.002570199,0.004045044,3.995037374,106.6428772,0.6809593,2.050515652,-1.0117759,6.685930729,-7.2461414,-1.33127892,0.4867605
06/01/1989,86.03816,93.16693115,91892.23762,92366.25934,0.002473947,0.004045044,9.632660258,106.6428772,0.072382644,2.050515652,-2.256273,6.685930729,-8.966797,-1.33127892,0.4571357
07/01/1989,86.12498,93.16693115,91877.71043,92366.25934,0.002520663,0.004045044,5.234374091,106.6428772,0.088154845,2.050515652,-1.5660614,6.685930729,-7.1426196,-1.33127892,0.4571357
08/01/1989,86.21429,93.16693115,91906.27282,92366.25934,0.002750525,0.004045044,11.91530088,106.6428772,0.08624222,2.050515652,4.9321294,6.685930729,-5.940583,-1.33127892,0.4571357
09/01/1989,88.268364,93.16693115,91069.1648,92366.25934,0.003372654,0.004045044,4.201558955,106.6428772,2.4201093,2.050515652,2.797905,6.685930729,-2.6038864,-1.33127892,0.4286801
10/01/1989,89.5971,93.16693115,90842.67058,92366.25934,0.003029228,0.004045044,6.268545314,106.6428772,2.1932817,2.050515652,0.41862306,6.685930729,-5.0323286,-1.33127892,0.4286801
11/01/1989,89.75581,93.16693115,91332.1826,92366.25934,0.002495273,0.004045044,12.41123989,106.6428772,0.18151245,2.050515652,-1.4168365,6.685930729,-7.7545843,-1.33127892,0.4571357
12/01/1989,90.15798,93.16693115,91682.46129,92366.25934,0.003038902,0.004045044,3.165864406,106.6428772,0.4281583,2.050515652,2.2873325,6.685930729,-2.6429217,-1.33127892,0.549597
13/01/1989,89.8885,93.16693115,91251.1431,92366.25934,0.003853833,0.004045044,2.391592985,106.6428772,2.8458183,2.050515652,1.7621673,6.685930729,-5.504565,-1.33127892,0.6531131
14/01/1989,93.28506,93.16693115,92065.3311,92366.25934,0.002702629,0.004045044,13.66264688,106.6428772,4.0235295,2.050515652,1.4320532,6.685930729,-6.3801417,-1.33127892,0.6531131
15/01/1989,103.717354,93.16693115,91217.08766,92366.25934,0.003239225,0.004045044,5.986973562,106.6428772,12.312601,2.050515652,3.3922691,6.685930729,-2.1174018,-1.33127892,0.9405643
16/01/1989,106.98677,93.16693115,90869.38654,92366.25934,0.003380562,0.004045044,6.970649613,106.6428772,5.581854,2.050515652,4.882812,6.685930729,-1.5951647,-1.33127892,1.242021
17/01/1989,107.49757,93.16693115,91659.29905,92366.25934,0.003659501,0.004045044,5.950795474,106.6428772,2.1851416,2.050515652,4.1294084,6.685930729,-3.6823075,-1.33127892,1.598486
